"Id","ChannelUrl","Status","Name","Area","Company","Group","ChannelName","Thumbnail","CreateTime","IsGreen"
"543","https://www.youtube.com/channel/UCuquTgiZVGgnSlY4w-hLl7g","Activity","永真ひかり","TW","","","Hikari Ch. 永真ひかり","https://yt3.ggpht.com/N3L_KeqvigLnQ612IaBtSu7sgUEI0b4bOW8o5TKwY0lKG8CsgDM6GDlFuWKGCJaIK3o2V4knig=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"544","https://www.youtube.com/channel/UCnlSbkStVCsk75eaBCrVKNg","Activity","蒼神こねこ","TW","","","蒼神こねこKoneko Ch.","https://yt3.ggpht.com/W92SF8tvvS3MIN10v4eyqbXV31bdzLNlnJXXUhdX0MEMbqxkrKEMnAOgTPDPnJ5LkfGeDjbYyQ=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"545","https://www.youtube.com/channel/UC3Zyham9yYOpmiQJGfVa_gg","Activity","白熊あさめ","TW","","","Asame Ch.白熊あさめ","https://yt3.ggpht.com/wL4yR9Iwy7D8h96WgtwjI70jEsZqDphEfhkrSpOGQqyZPFiyXSrzcSeRPBXqZbJ16w22Mo7u7A=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"546","https://www.youtube.com/channel/UC9ZBXkET39ONRvZEkXMqP-w","Graduate","早野ナル","TW","","","","https://yt3.ggpht.com/a/default-user=s100-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"547","https://www.youtube.com/channel/UCA9zKYpV9vLdT2DmNMsT6jQ","Activity","皇月依璃夢","TW","","","皇月いりむ","https://yt3.ggpht.com/ytc/AKedOLQaHdXYikYnUwJcHLePrS749jfQVNiD-aUp9YKP=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"548","https://www.youtube.com/channel/UCRBKokBlZbniw9VyPxVovrw","Activity","遊野弦一","TW","","","Genichi的漫畫家成長計劃","https://yt3.ggpht.com/fnoIY7WUe9c_ZoQz1N1m1-LbBXzlevm9PI3lsmbp1ETJdjTFr7F-mw5OecMFt0C9SQ_urfcpdA=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"549","https://www.youtube.com/channel/UC6WspLQncLi-epAPOCETSsA","Activity","白伊諾","TW","","","白伊諾-シロイノ","https://yt3.ggpht.com/ytc/AKedOLTpzvpTpXSXYVjS6SApL1gNfDPcSq-mhkbXfKpUsA=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"550","https://www.youtube.com/channel/UCe3iIp6XW5O1KuBxNxVDoLA","Activity","季依良鶴","TW","","","Kirou Tsuru Ch.季依良 鶴","https://yt3.ggpht.com/dj8fYS3zJT5XzdCimM2BUV4QpFvZoBxhjEEWFZQk5T2zrz0EUz2MguI65psrEIyvl9ifPGJSEA=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"551","https://www.youtube.com/channel/UCsGOB7Yw1ZhThDs0Ytn45ZQ","Activity","K.T","TW","","","K.T Vtuber","https://yt3.ggpht.com/CktHCjNp2QVEBzNSLl5WwGJu-gTgqGiAW4ASg96moJ4Rexh7hHUtP3Tyo5-GmvySXS88CsgH=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"552","https://www.youtube.com/channel/UClx6QTD9VvbwZJa3yWGnGJA","Activity","焰焰","TW","","","焰焰 Homura / 魔界 ch.","https://yt3.ggpht.com/v3_K1PON6fnt2AIaTKIv-VblpUelGnnORa2Go2NK9_a5LT1XdIeHdgEEOTZhFnJYgBUDW-Uiew=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"553","https://www.youtube.com/channel/UCPqYxut8IQxG4HAMrJx5ffQ","Activity","三毛","TW","","","4Virtual SanMou 三毛毛毛","https://yt3.ggpht.com/Zz0mS_d4hXgcAEcNzEl4lwuFuSWZfmCFquByNQc9VWnV35M2b2aX-GuLwP30-tkhIsGQud0u8g=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"554","https://www.youtube.com/channel/UCa9j7AcQk17WkrH-BOs6Jqg","Activity","夜痕","TW","","","夜痕","https://yt3.ggpht.com/ytc/AKedOLQUWgpEHFPB-g7Ub9Uf8Q56xB2KMIxCC_71XwmYXg=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"555","https://www.youtube.com/channel/UCgZRGc0TCCiqbg0ylhKg3Rg","Activity","斜胖","TW","","","斜胖XiePun ch.","https://yt3.ggpht.com/lvauP2n-YYKS6SwPy0R-_ge9ZU1wcehCSucImjAP6RUSBsPnNDn2z5GBhEVdwGYcaK2UZL7GRg=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"556","https://www.youtube.com/channel/UCRy4Om8mlek-PSuaGcaddoQ","Activity","白色砂糖","TW","","","白色砂糖シロイサトウ","https://yt3.ggpht.com/ytc/AKedOLQ-fH3xeCPVlKN_CzNtDO7Q87HKViu9RGP8OWY3=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"557","https://www.youtube.com/channel/UC78bh4h0lAIsbimlvYoQ5Aw","Activity","默夜","TW","","","默夜ch","https://yt3.ggpht.com/ytc/AKedOLS9_oDOCvPYB1tMU6tJLWhGK48dAV5KC2Q-PI_y=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"558","https://www.youtube.com/channel/UCoorMuQrQH_3d3jraBX35Mw","Activity","星夜空大福神","TW","","","次高位星夜空大福神","https://yt3.ggpht.com/ytc/AKedOLSuTMfRdei1iaYileXKjlPP70gyqapRX16Mh7FK=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"559","https://www.youtube.com/channel/UCxgS_HmvAw53RJ1knsqbnhQ","Activity","朱煌絳","TW","","","朱煌絳syukou aka","https://yt3.ggpht.com/ytc/AKedOLR_ZFxLd1QUb6sW85bC6OwFkE3KwYrUNjB01kmf=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"560","https://www.youtube.com/channel/UCnN1HCGct3gR-ge768k5yZA","Activity","西瓜糖","TW","","","西瓜糖 Guagua Ch.","https://yt3.ggpht.com/HYbl4Q8rZU0w7NNbYt0_-90uB-izxjknRssaRx1l15IYPRgnzA7Pt5Anddor9kcbHNZO3gjh4g=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"561","https://www.youtube.com/channel/UCaEt9UJ2A65N8d-20Dv-esQ","Activity","七海夜子","TW","","","小夜子","https://yt3.ggpht.com/ytc/AKedOLRmqJ84TS939I74Q9sjTkgNeRWn0txDcS0SMrbBfg=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"562","https://www.youtube.com/channel/UCnAKol-fK2deV7QKfZY_ZyA","Activity","青羽ミ","TW","","","aohanemi Ch. 青羽ミ","https://yt3.ggpht.com/uaEu_PsjTzlpVWlMQZoZH5ieB7Aa2vf7rf46pvz-zvN7kPksDN9czZMbwt3D3FaYZ-_nLLlV8fw=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"563","https://www.youtube.com/channel/UCnt1TgdVVxFisNQeTk5RVkw","Graduate","妻之內可可","TW","","","brain freez 987","https://yt3.ggpht.com/17jeGYD5JWL7iW8i9bHzqRy0kcqvAqPMKN7OHRye1nispzvj7h_APO-SiWKUpUV9SuAjJ7BVaw=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"564","https://www.youtube.com/channel/UC5qdY2PJWIFXOXQM8NIIy6Q","Activity","沐梓乃","TW","","","沐梓乃MuZina ch.","https://yt3.ggpht.com/ytc/AKedOLRYZt8do0tsgMDKuQ_tRdogRUf2Uxk3VTn5kUo=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"565","https://www.youtube.com/channel/UCaW5x2VU0K3YO56bNAnVODQ","Activity","蜜番茄","TW","","","蜜番茄 Chiechie","https://yt3.ggpht.com/sZ46XFxGrP3RGLq5Y30F46CGPAPjZVjWXFSPpYqJLwNG3XUraR7dXlmk1MlSkitQ_pt19C0q4w=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"566","https://www.youtube.com/channel/UCTOESLvC5q-z26EjV_kNCjQ","Activity","Kizuna","TW","","","Kizuna","https://yt3.ggpht.com/ytc/AKedOLTxNs1JxdgEG515q4N7yjZR1xayBCBf6RZFz_CE=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"567","https://www.youtube.com/channel/UCqwae8F5d7iwGdf9e932K5w","Graduate","吉姆","TW","","","吉姆Jimu. Channel","https://yt3.ggpht.com/VgBBHzwi8RncJEQnwevl5HN1Mu12u22WHU98u9HxxCctqRYiZw-GRE_-RWF8xuC_1ErS8PiG=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"568","https://www.youtube.com/channel/UCuX1VwnUxedIdihEhiVbACw","Activity","湯泉","TW","","","湯泉YuIzumi Ch.","https://yt3.ggpht.com/ASBq0C01w7VrBjK4PPI6unbdYQOotyPlVz2v29sQY3bEzEwQ5d315KoXkIWiAHB_SJqTbZZDTQ4=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"569","https://www.youtube.com/channel/UCYYQI8fMEBI3hg0SikxRYoQ","Activity","麋月","TW","","","麋月Moose","https://yt3.ggpht.com/ytc/AKedOLTAFtBLj3HXtD2063bX8H26bbxqi-RfsnPLHVSy=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"570","https://www.youtube.com/channel/UCPlH4u0HPfenK8Agsge6U-Q","Activity","蘇菲蕥","TW","","","蘇菲蕥Sofia","https://yt3.ggpht.com/2j4-mzby8AFEBCBXPoTcAVYLV_cBiskm5EWvdlAinaH0yFRdUj9gUqwz-dwvh3tXs2Iena5g2Q=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"571","https://www.youtube.com/channel/UC0JzxdDAwzAN-Yzc_3KR0ew","Activity","小羊許普","TW","","","小羊許普A.K.A_Sheep","https://yt3.ggpht.com/3Q9R8KS9ECiM7jxmMBgmnrgoDqWZlayyY3zH1iznsKefJAzhqbMAg_wh_MHg-jvZP8CfD9T2DkU=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"572","https://www.youtube.com/channel/UCH9URGhHQ_MFnp1RlW9_Iwg","Activity","艾黎","TW","","","Aili Ch. 艾黎 / アイリ","https://yt3.ggpht.com/h8wSrUTn6FiNf4gTT-V3nkm_gY_ddC2mNpy0y7QH_elaFdtcyP2gHYpZ704QR-1_Vh9TZ8cotOc=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"573","https://www.youtube.com/channel/UC7_HMglAKik61LpFDdbob2A","Activity","月笙","TW","","","Tsuki Shen 月笙 Ch.","https://yt3.ggpht.com/v9IYWUji164rf0SQO8bMP2a1FwtOCt4Oy1PUczUirXH0swo-_sRt6CpVVawbVHK8X40bTXlNog=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"574","https://www.youtube.com/channel/UCtfwu_vVm3yTUctd6iklzaw","Activity","山尾白","TW","","","山尾白Yamao Shiro 休眠中","https://yt3.ggpht.com/ytc/AKedOLT2-h_LEV_3F7S40nqOs2H4uZwhHgQYgks6Q8K2=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"575","https://www.youtube.com/channel/UCHJyr2QQWGASn7FbodVh2aQ","Activity","詠星優宇奈","TW","","","詠星ユウナ /詠星優宇奈","https://yt3.ggpht.com/NXJL86rYUHcvqB-gkvJHrpKTmikVlrhktoMhivHMRKKTYPJukGYiZceQvXA45t9RnDO8tYsqrc0=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"576","https://www.youtube.com/channel/UCyQ9Lu4yE4lQxMs0SrrvNvw","Activity","天狐十楠","TW","","","天狐十楠Tenko Tona","https://yt3.ggpht.com/ytc/AKedOLSPPTUzYfC4zNx9ucW95ZwvEBHpxPiL879rU42q=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"577","https://www.youtube.com/channel/UCgYobGgRQSOS2NMbNAGKtuw","Activity","夜見愛夢","TW","","","AiYU ch. 夜見愛夢","https://yt3.ggpht.com/YLaJNY90FutblWfun7-n84E9r-8scg1wZmxZKnwsfMgnyqWrzIOlKE9O2EGWGr-CRcr-b-dYQA=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"578","https://www.youtube.com/channel/UCSeRFEapi2Mx_ClqZQVrjSQ","Graduate","萊特","TW","","","萊葉LaiYA","https://yt3.ggpht.com/T2kAU9Vjp-kjyKTU5-RyAH3A--FZgGAEbjvc3_vYd-okvUmlYgvnynvBUqA7jfJfrZBMNRL3dWU=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
"579","https://www.youtube.com/channel/UCyEop_kNkngaWdoQ9WiCg-A","Activity","尹奈‧夏洛緹爾","TW","","","YIN NAI 尹奈.夏洛緹爾 ch.","https://yt3.ggpht.com/ytc/AKedOLQh5TpE2BK2Cakz3ZCWI9AgSo4PEEeZHm9jxFbz=s176-c-k-c0x00ffffff-no-rj","2022-06-25 09:49:18","False"
